Date,daily_crashes,persons_injured,persons_killed,ped_injured,cyc_injured,motorist_injured,city_daily_volume,city_seg_count,vol_M,temp_F,precip_mm,year,month,dow_num,day_of_week,is_weekend,injury_rate,total_inj_by_type
2015-08-01,668,169.0,1.0,22,14,133,12232.0,3,0.012232,78.0,0.7,2015,8,5,Saturday,1,0.25299401197604793,169
2015-08-02,550,155.0,1.0,12,23,120,11081.0,3,0.011081,76.0,0.0,2015,8,6,Sunday,1,0.2818181818181818,155
2015-08-03,705,181.0,0.0,35,21,125,10219.0,3,0.010219,79.0,0.0,2015,8,0,Monday,0,0.25673758865248225,181
2015-08-04,666,151.0,0.0,23,15,113,9727.0,3,0.009727,79.2,1.2,2015,8,1,Tuesday,0,0.22672672672672672,151
2015-08-05,619,170.0,3.0,17,23,130,10205.0,3,0.010205,77.0,0.0,2015,8,2,Wednesday,0,0.27463651050080773,170
2015-08-06,630,158.0,0.0,36,23,99,10258.0,3,0.010258,73.0,0.0,2015,8,3,Thursday,0,0.2507936507936508,158
2015-08-07,726,185.0,1.0,40,30,115,10698.0,3,0.010698,73.8,0.0,2015,8,4,Friday,0,0.2548209366391185,185
2015-08-08,545,129.0,1.0,16,15,98,10916.0,3,0.010916,72.6,0.0,2015,8,5,Saturday,1,0.23669724770642203,129
2015-08-09,489,160.0,1.0,12,20,128,10342.0,3,0.010342,73.2,0.0,2015,8,6,Sunday,1,0.32719836400818,160
2015-08-10,611,154.0,1.0,22,14,118,10017.0,3,0.010017,72.2,0.0,2015,8,0,Monday,0,0.2520458265139116,154
2015-08-11,601,153.0,0.0,25,17,111,9604.0,3,0.009604,72.1,30.2,2015,8,1,Tuesday,0,0.2545757071547421,153
2015-08-12,643,124.0,1.0,26,19,79,10068.0,3,0.010068,73.3,0.0,2015,8,2,Wednesday,0,0.19284603421461896,124
2015-08-13,714,197.0,0.0,30,21,146,9996.0,3,0.009996,72.1,0.0,2015,8,3,Thursday,0,0.2759103641456583,197
2015-08-14,729,173.0,0.0,29,20,124,10368.0,4,0.010368,74.2,0.0,2015,8,4,Friday,0,0.23731138545953362,173
2015-08-15,582,133.0,0.0,20,12,101,17229.0,7,0.017229,77.9,0.0,2015,8,5,Saturday,1,0.22852233676975944,133
2015-08-16,552,161.0,1.0,22,11,128,17981.0,2,0.017981,79.5,0.0,2015,8,6,Sunday,1,0.2916666666666667,161
2015-08-17,592,168.0,1.0,25,17,126,14505.0,7,0.014505,81.2,0.0,2015,8,0,Monday,0,0.28378378378378377,168
2015-08-18,623,148.0,0.0,20,23,105,15340.0,3,0.01534,79.4,0.3,2015,8,1,Tuesday,0,0.2375601926163724,148
2015-08-19,594,128.0,2.0,17,21,90,13769.0,3,0.013769,77.0,0.1,2015,8,2,Wednesday,0,0.21548821548821548,128
2015-08-20,600,153.0,3.0,21,16,116,30427.0,4,0.030427,77.0,1.2,2015,8,3,Thursday,0,0.255,153
2015-08-21,753,174.0,0.0,29,25,120,32502.0,5,0.032502,77.3,2.5,2015,8,4,Friday,0,0.23107569721115537,174
2015-08-22,581,150.0,0.0,31,14,105,32093.0,4,0.032093,75.1,0.2,2015,8,5,Saturday,1,0.25817555938037867,150
2015-08-23,492,146.0,0.0,15,10,121,49518.0,4,0.049518,72.7,1.1,2015,8,6,Sunday,1,0.2967479674796748,146
2015-08-24,575,120.0,0.0,22,18,80,46354.0,8,0.046354,75.6,0.0,2015,8,0,Monday,0,0.20869565217391303,120
2015-08-25,595,137.0,1.0,17,26,94,47031.0,4,0.047031,76.7,5.0,2015,8,1,Tuesday,0,0.23025210084033612,137
2015-08-26,606,136.0,1.0,24,16,96,47309.0,4,0.047309,73.8,0.0,2015,8,2,Wednesday,0,0.22442244224422442,136
2015-08-27,614,154.0,0.0,23,18,113,25315.0,4,0.025315,72.0,0.0,2015,8,3,Thursday,0,0.250814332247557,154
2015-08-28,609,152.0,0.0,26,16,110,26508.0,7,0.026508,70.9,0.0,2015,8,4,Friday,0,0.24958949096880131,152
2015-08-29,539,150.0,2.0,28,16,106,25342.0,8,0.025342,73.2,0.0,2015,8,5,Saturday,1,0.2782931354359926,150
2015-08-30,563,169.0,1.0,20,15,134,26298.0,4,0.026298,77.1,0.0,2015,8,6,Sunday,1,0.30017761989342806,169
2015-08-31,614,162.0,0.0,26,20,116,21997.0,4,0.021997,79.9,0.0,2015,8,0,Monday,0,0.26384364820846906,162
2015-09-01,626,140.0,0.0,31,18,91,21453.0,4,0.021453,77.8,0.0,2015,9,1,Tuesday,0,0.22364217252396165,140
2015-09-02,654,163.0,0.0,21,18,124,21968.0,4,0.021968,77.7,0.0,2015,9,2,Wednesday,0,0.2492354740061162,163
2015-09-03,667,131.0,0.0,27,16,88,20823.0,4,0.020823,78.8,6.3,2015,9,3,Thursday,0,0.19640179910044978,131
2015-09-04,643,150.0,1.0,27,19,104,21709.0,4,0.021709,75.8,0.9,2015,9,4,Friday,0,0.2332814930015552,150
2015-09-05,541,150.0,0.0,23,18,109,22816.0,4,0.022816,71.6,0.0,2015,9,5,Saturday,1,0.27726432532347506,150
2015-09-06,504,160.0,1.0,23,15,122,21568.0,4,0.021568,71.6,0.0,2015,9,6,Sunday,1,0.31746031746031744,160
2015-09-07,485,154.0,1.0,18,17,119,20122.0,4,0.020122,76.3,0.0,2015,9,0,Monday,0,0.31752577319587627,154
2015-09-08,795,178.0,0.0,25,22,131,14955.0,5,0.014955,80.9,0.0,2015,9,1,Tuesday,0,0.2238993710691824,178
2015-09-09,740,155.0,1.0,20,25,110,15876.0,5,0.015876,79.3,0.4,2015,9,2,Wednesday,0,0.20945945945945946,155
2015-09-10,716,168.0,0.0,33,12,123,14759.0,4,0.014759,72.8,37.7,2015,9,3,Thursday,0,0.2346368715083799,168
2015-09-11,765,166.0,1.0,26,25,115,27617.0,7,0.027617,70.6,4.8,2015,9,4,Friday,0,0.2169934640522876,166
2015-09-12,554,132.0,2.0,29,12,91,14496.0,4,0.014496,69.8,10.8,2015,9,5,Saturday,1,0.23826714801444043,132
2015-09-13,478,127.0,0.0,10,14,103,34911.0,3,0.034911,67.4,2.4,2015,9,6,Sunday,1,0.26569037656903766,127
2015-09-14,579,151.0,2.0,31,11,109,30247.0,4,0.030247,64.0,0.0,2015,9,0,Monday,0,0.2607944732297064,151
2015-09-15,579,142.0,0.0,36,15,91,26418.0,4,0.026418,66.8,0.0,2015,9,1,Tuesday,0,0.2452504317789292,142
2015-09-16,748,163.0,0.0,28,21,114,28196.0,4,0.028196,69.9,0.0,2015,9,2,Wednesday,0,0.2179144385026738,163
2015-09-17,744,163.0,0.0,37,17,109,29313.0,4,0.029313,71.9,0.0,2015,9,3,Thursday,0,0.21908602150537634,163
2015-09-18,760,165.0,1.0,28,25,112,30656.0,4,0.030656,70.8,0.0,2015,9,4,Friday,0,0.21710526315789475,165
2015-09-19,655,192.0,0.0,32,19,141,33548.0,3,0.033548,70.6,0.0,2015,9,5,Saturday,1,0.2931297709923664,192
2015-09-20,556,153.0,0.0,18,17,118,34211.0,3,0.034211,69.2,0.0,2015,9,6,Sunday,1,0.2751798561151079,153
2015-09-21,624,150.0,1.0,30,17,103,32834.0,3,0.032834,63.0,0.1,2015,9,0,Monday,0,0.2403846153846154,150
2015-09-22,571,124.0,0.0,24,19,81,32797.0,3,0.032797,64.5,0.0,2015,9,1,Tuesday,0,0.2171628721541156,124
2015-09-23,501,120.0,1.0,20,14,86,34433.0,3,0.034433,65.5,0.0,2015,9,2,Wednesday,0,0.23952095808383234,120
2015-09-24,619,176.0,1.0,45,23,108,37438.0,3,0.037438,66.7,0.0,2015,9,3,Thursday,0,0.284329563812601,176
2015-09-25,585,142.0,0.0,34,12,96,34275.0,3,0.034275,65.6,0.0,2015,9,4,Friday,0,0.24273504273504273,142
2015-09-26,557,155.0,0.0,17,19,119,39191.0,3,0.039191,62.9,0.0,2015,9,5,Saturday,1,0.27827648114901254,155
2015-09-27,493,138.0,1.0,19,14,105,36884.0,4,0.036884,62.6,0.0,2015,9,6,Sunday,1,0.2799188640973631,138
2015-09-28,586,129.0,0.0,18,14,97,14912.0,4,0.014912,67.6,0.1,2015,9,0,Monday,0,0.22013651877133106,129
2015-09-29,557,152.0,0.0,26,17,109,19983.0,11,0.019983,70.3,6.6,2015,9,1,Tuesday,0,0.27289048473967686,152
2015-09-30,634,129.0,0.0,30,12,87,29052.0,5,0.029052,69.5,23.7,2015,9,2,Wednesday,0,0.20347003154574134,129
2015-10-01,683,170.0,1.0,49,20,101,31317.0,4,0.031317,58.3,1.3,2015,10,3,Thursday,0,0.24890190336749635,170
2015-10-02,798,174.0,0.0,64,5,105,33628.0,4,0.033628,50.9,27.2,2015,10,4,Friday,0,0.21804511278195488,174
2015-10-03,556,142.0,0.0,22,5,115,39375.0,4,0.039375,51.2,2.2,2015,10,5,Saturday,1,0.25539568345323743,142
2015-10-04,536,160.0,1.0,31,6,123,35808.0,4,0.035808,55.3,0.1,2015,10,6,Sunday,1,0.29850746268656714,160
2015-10-05,597,140.0,3.0,25,14,101,42993.0,4,0.042993,55.7,0.0,2015,10,0,Monday,0,0.23450586264656617,140
2015-10-06,631,142.0,2.0,45,11,86,44399.0,4,0.044399,58.3,0.0,2015,10,1,Tuesday,0,0.22503961965134706,142
2015-10-07,668,152.0,0.0,39,17,96,45406.0,4,0.045406,61.0,0.0,2015,10,2,Wednesday,0,0.2275449101796407,152
2015-10-08,666,141.0,1.0,34,19,88,46416.0,4,0.046416,59.7,0.0,2015,10,3,Thursday,0,0.21171171171171171,141
2015-10-09,764,159.0,0.0,29,14,116,46980.0,4,0.04698,64.6,6.9,2015,10,4,Friday,0,0.2081151832460733,159
2015-10-10,650,172.0,0.0,28,12,132,105289.0,4,0.105289,55.7,0.0,2015,10,5,Saturday,1,0.26461538461538464,172
2015-10-11,559,154.0,0.0,27,16,111,100758.0,4,0.100758,55.3,0.0,2015,10,6,Sunday,1,0.27549194991055453,154
2015-10-12,505,138.0,1.0,27,10,101,232470.0,4,0.23247,58.9,0.0,2015,10,0,Monday,0,0.2732673267326733,138
2015-10-13,724,182.0,3.0,32,22,128,232211.0,4,0.232211,61.7,0.0,2015,10,1,Tuesday,0,0.2513812154696133,182
2015-10-14,658,172.0,4.0,28,25,119,237441.0,4,0.237441,59.2,0.0,2015,10,2,Wednesday,0,0.2613981762917933,172
2015-10-15,683,155.0,0.0,51,15,89,242412.0,4,0.242412,54.5,0.0,2015,10,3,Thursday,0,0.22693997071742314,155
2015-10-16,676,151.0,0.0,33,13,105,248033.0,4,0.248033,55.0,0.0,2015,10,4,Friday,0,0.22337278106508876,151
2015-10-17,565,146.0,1.0,19,16,111,239761.0,4,0.239761,48.6,0.0,2015,10,5,Saturday,1,0.2584070796460177,146
2015-10-18,551,148.0,0.0,18,11,119,54497.0,4,0.054497,42.0,0.0,2015,10,6,Sunday,1,0.26860254083484575,148
2015-10-19,667,126.0,0.0,36,4,86,50984.0,13,0.050984,41.7,0.0,2015,10,0,Monday,0,0.1889055472263868,126
2015-10-20,714,175.0,1.0,43,12,120,50705.0,4,0.050705,54.2,0.0,2015,10,1,Tuesday,0,0.24509803921568626,175
2015-10-21,720,178.0,1.0,38,20,120,50768.0,4,0.050768,59.1,0.0,2015,10,2,Wednesday,0,0.24722222222222223,178
2015-10-22,666,170.0,0.0,34,15,121,51072.0,4,0.051072,60.5,0.5,2015,10,3,Thursday,0,0.2552552552552553,170
2015-10-23,742,199.0,2.0,53,18,128,53668.0,4,0.053668,54.0,0.0,2015,10,4,Friday,0,0.26819407008086255,199
2015-10-24,519,111.0,1.0,19,7,85,47505.0,4,0.047505,48.5,0.0,2015,10,5,Saturday,1,0.2138728323699422,111
2015-10-25,522,139.0,1.0,13,11,115,36154.0,4,0.036154,57.1,0.1,2015,10,6,Sunday,1,0.2662835249042146,139
2015-10-26,698,158.0,1.0,35,12,111,50401.0,4,0.050401,49.2,0.0,2015,10,0,Monday,0,0.22636103151862463,158
2015-10-27,631,137.0,0.0,28,20,89,50038.0,4,0.050038,48.6,0.0,2015,10,1,Tuesday,0,0.21711568938193343,137
2015-10-28,689,183.0,0.0,60,5,118,40483.0,4,0.040483,58.0,17.7,2015,10,2,Wednesday,0,0.2656023222060958,183
2015-10-29,767,182.0,0.0,49,14,119,46984.0,4,0.046984,63.6,8.1,2015,10,3,Thursday,0,0.23728813559322035,182
2015-10-30,688,162.0,0.0,31,13,118,53494.0,4,0.053494,51.6,0.0,2015,10,4,Friday,0,0.23546511627906977,162
2015-10-31,357,99.0,0.0,16,6,77,47049.0,4,0.047049,46.0,0.0,2015,10,5,Saturday,1,0.2773109243697479,99
2015-11-01,312,70.0,3.0,13,5,52,35824.0,4,0.035824,54.8,0.2,2015,11,6,Sunday,1,0.22435897435897437,70
2015-11-02,613,153.0,0.0,18,12,123,49626.0,4,0.049626,54.8,0.0,2015,11,0,Monday,0,0.2495921696574225,153
2015-11-03,655,169.0,1.0,50,15,104,47649.0,4,0.047649,55.9,0.0,2015,11,1,Tuesday,0,0.2580152671755725,169
2015-11-04,672,167.0,0.0,41,17,109,48002.0,4,0.048002,55.5,0.0,2015,11,2,Wednesday,0,0.24851190476190477,167
2015-11-05,690,144.0,2.0,28,20,96,29897.0,12,0.029897,59.5,0.0,2015,11,3,Thursday,0,0.20869565217391303,144
2015-11-06,616,134.0,1.0,35,18,81,21371.0,4,0.021371,65.5,0.0,2015,11,4,Friday,0,0.21753246753246752,134
2015-11-07,500,121.0,1.0,21,14,86,18118.0,4,0.018118,59.3,0.0,2015,11,5,Saturday,1,0.242,121
2015-11-08,472,131.0,2.0,16,12,103,14864.0,4,0.014864,50.1,0.0,2015,11,6,Sunday,1,0.2775423728813559,131
2015-11-09,615,174.0,4.0,41,17,116,38673.0,4,0.038673,49.9,0.0,2015,11,0,Monday,0,0.28292682926829266,174
2015-11-10,757,192.0,0.0,57,10,125,37409.0,4,0.037409,53.9,1.2,2015,11,1,Tuesday,0,0.2536327608982827,192
2015-11-11,530,129.0,0.0,29,8,92,37903.0,4,0.037903,51.4,3.7,2015,11,2,Wednesday,0,0.24339622641509434,129
2015-11-12,637,139.0,1.0,33,9,97,20133.0,4,0.020133,52.6,3.8,2015,11,3,Thursday,0,0.21821036106750394,139
2015-11-13,677,144.0,0.0,30,16,98,23957.0,4,0.023957,51.2,0.0,2015,11,4,Friday,0,0.21270310192023634,144
2015-11-14,613,143.0,0.0,32,6,105,21795.0,4,0.021795,43.7,0.0,2015,11,5,Saturday,1,0.233278955954323,143
2015-11-15,500,133.0,0.0,21,14,98,18887.0,4,0.018887,45.1,0.0,2015,11,6,Sunday,1,0.266,133
2015-11-16,618,155.0,1.0,42,12,101,21542.0,4,0.021542,52.1,0.0,2015,11,0,Monday,0,0.25080906148867316,155
2015-11-17,684,162.0,0.0,45,14,103,20721.0,4,0.020721,44.5,0.0,2015,11,1,Tuesday,0,0.23684210526315788,162
2015-11-18,628,132.0,2.0,26,17,89,20159.0,4,0.020159,50.4,0.0,2015,11,2,Wednesday,0,0.21019108280254778,132
2015-11-19,797,200.0,0.0,103,9,88,21620.0,4,0.02162,58.9,21.8,2015,11,3,Thursday,0,0.25094102885821834,200
2015-11-20,819,203.0,0.0,57,19,127,26536.0,3,0.026536,53.2,3.6,2015,11,4,Friday,0,0.24786324786324787,203
2015-11-21,598,126.0,1.0,28,9,89,32589.0,6,0.032589,44.3,0.0,2015,11,5,Saturday,1,0.21070234113712374,126
2015-11-22,431,116.0,0.0,19,9,88,28412.0,3,0.028412,48.2,0.5,2015,11,6,Sunday,1,0.2691415313225058,116
2015-11-23,704,151.0,1.0,38,8,105,16589.0,4,0.016589,37.8,0.0,2015,11,0,Monday,0,0.21448863636363635,151
2015-11-29,453,120.0,0.0,14,5,101,1131.0,1,0.001131,42.2,0.0,2015,11,6,Sunday,1,0.26490066225165565,120
2015-11-30,611,132.0,1.0,33,10,89,13199.0,7,0.013199,39.4,0.0,2015,11,0,Monday,0,0.2160392798690671,132
2015-12-01,746,192.0,2.0,73,12,107,15382.0,4,0.015382,46.1,12.9,2015,12,1,Tuesday,0,0.257372654155496,192
2015-12-02,655,170.0,3.0,44,6,120,15391.0,4,0.015391,49.7,9.6,2015,12,2,Wednesday,0,0.2595419847328244,170
2015-12-03,623,123.0,1.0,25,11,87,16147.0,4,0.016147,46.6,0.0,2015,12,3,Thursday,0,0.19743178170144463,123
2015-12-04,680,145.0,0.0,48,14,82,2997.0,9,0.002997,42.8,0.0,2015,12,4,Friday,0,0.21323529411764705,144
2015-12-07,668,152.0,1.0,31,9,112,24668.0,7,0.024668,42.0,0.0,2015,12,0,Monday,0,0.2275449101796407,152
2015-12-08,618,119.0,1.0,28,4,87,21692.0,4,0.021692,41.9,0.0,2015,12,1,Tuesday,0,0.1925566343042071,119
2015-12-09,575,114.0,0.0,25,9,80,22219.0,4,0.022219,44.1,0.0,2015,12,2,Wednesday,0,0.19826086956521738,114
2015-12-10,668,146.0,0.0,38,8,100,23837.0,4,0.023837,48.7,0.1,2015,12,3,Thursday,0,0.218562874251497,146
2015-12-11,694,150.0,1.0,34,11,105,25019.0,7,0.025019,49.2,0.0,2015,12,4,Friday,0,0.21613832853025935,150
2015-12-12,578,139.0,1.0,25,16,98,19926.0,3,0.019926,52.7,0.0,2015,12,5,Saturday,1,0.24048442906574394,139
2015-12-13,549,142.0,0.0,22,13,107,16923.0,3,0.016923,53.7,0.0,2015,12,6,Sunday,1,0.2586520947176685,142
2015-12-14,637,140.0,1.0,41,13,86,24456.0,13,0.024456,56.2,4.3,2015,12,0,Monday,0,0.21978021978021978,140
2015-12-15,755,167.0,1.0,56,13,98,26851.0,4,0.026851,56.8,1.9,2015,12,1,Tuesday,0,0.22119205298013245,167
2015-12-16,673,149.0,2.0,45,13,91,30424.0,4,0.030424,46.3,0.0,2015,12,2,Wednesday,0,0.2213967310549777,149
2015-12-17,745,179.0,0.0,79,8,92,24888.0,4,0.024888,50.7,19.0,2015,12,3,Thursday,0,0.24026845637583893,179
2015-12-18,767,190.0,2.0,36,10,144,14291.0,10,0.014291,46.3,0.1,2015,12,4,Friday,0,0.24771838331160365,190
2015-12-19,624,121.0,0.0,19,7,95,9313.0,4,0.009313,36.1,0.0,2015,12,5,Saturday,1,0.19391025641025642,121
2015-12-20,500,128.0,0.0,24,3,101,7174.0,4,0.007174,34.9,0.0,2015,12,6,Sunday,1,0.256,128
2015-12-21,612,138.0,0.0,23,7,108,1057.0,7,0.001057,43.1,0.0,2015,12,0,Monday,0,0.22549019607843138,138
2016-01-04,601,124.0,1.0,39,7,78,32087.0,4,0.032087,27.6,0.0,2016,1,0,Monday,0,0.20632279534109818,124
2016-01-05,640,107.0,0.0,26,3,78,33827.0,4,0.033827,21.2,0.0,2016,1,1,Tuesday,0,0.1671875,107
2016-01-06,625,124.0,0.0,30,3,91,36508.0,3,0.036508,27.1,0.0,2016,1,2,Wednesday,0,0.1984,124
2016-01-07,542,121.0,1.0,24,8,89,35449.0,4,0.035449,31.8,0.0,2016,1,3,Thursday,0,0.22324723247232472,121
2016-01-08,602,132.0,2.0,36,7,89,37139.0,4,0.037139,36.0,0.0,2016,1,4,Friday,0,0.21926910299003322,132
2016-01-09,554,140.0,0.0,27,12,101,35907.0,4,0.035907,41.9,0.1,2016,1,5,Saturday,1,0.2527075812274368,140
2016-01-10,462,125.0,1.0,20,6,99,29314.0,4,0.029314,50.6,31.2,2016,1,6,Sunday,1,0.27056277056277056,125
2016-01-11,680,144.0,1.0,46,4,94,42911.0,4,0.042911,31.9,0.0,2016,1,0,Monday,0,0.21176470588235294,144
2016-01-12,637,116.0,1.0,34,9,73,54047.0,4,0.054047,30.6,0.0,2016,1,1,Tuesday,0,0.18210361067503925,116
2016-01-13,605,138.0,0.0,31,7,100,54295.0,4,0.054295,25.9,0.0,2016,1,2,Wednesday,0,0.228099173553719,138
2016-01-14,597,131.0,1.0,43,3,85,57349.0,4,0.057349,28.5,0.1,2016,1,3,Thursday,0,0.21943048576214405,131
2016-01-15,722,147.0,1.0,36,8,103,61613.0,4,0.061613,38.6,0.2,2016,1,4,Friday,0,0.203601108033241,147
2016-01-16,563,136.0,2.0,24,5,107,58407.0,4,0.058407,41.7,8.1,2016,1,5,Saturday,1,0.24156305506216696,136
2016-01-17,451,115.0,0.0,36,4,75,49739.0,4,0.049739,33.2,1.9,2016,1,6,Sunday,1,0.2549889135254989,115
2016-01-18,481,123.0,1.0,37,5,81,23549.0,4,0.023549,24.7,0.0,2016,1,0,Monday,0,0.25571725571725573,123
2016-01-19,662,165.0,1.0,47,4,114,27753.0,4,0.027753,21.5,0.0,2016,1,1,Tuesday,0,0.24924471299093656,165
2016-01-20,623,132.0,0.0,25,11,96,45147.0,4,0.045147,28.8,0.0,2016,1,2,Wednesday,0,0.21187800963081863,132
2016-01-21,666,145.0,1.0,39,8,98,48119.0,4,0.048119,28.7,0.0,2016,1,3,Thursday,0,0.21771771771771772,145
2016-01-22,702,140.0,1.0,36,7,97,12272.0,6,0.012272,25.5,0.3,2016,1,4,Friday,0,0.19943019943019943,140
2016-01-30,596,101.0,1.0,29,3,69,17897.0,2,0.017897,26.4,0.0,2016,1,5,Saturday,1,0.16946308724832215,101
2016-01-31,532,99.0,0.0,26,2,71,17426.0,2,0.017426,33.3,0.0,2016,1,6,Sunday,1,0.18609022556390978,99
2016-02-01,716,150.0,0.0,41,11,98,28091.0,4,0.028091,40.1,0.0,2016,2,0,Monday,0,0.20949720670391062,150
2016-02-02,711,145.0,0.0,40,13,92,34511.0,4,0.034511,34.0,0.0,2016,2,1,Tuesday,0,0.2039381153305204,145
2016-02-03,579,133.0,1.0,60,4,69,32850.0,4,0.03285,44.5,14.1,2016,2,2,Wednesday,0,0.229706390328152,133
2016-02-04,609,123.0,0.0,41,5,77,35366.0,4,0.035366,50.2,0.7,2016,2,3,Thursday,0,0.2019704433497537,123
2016-02-05,607,135.0,1.0,49,9,77,31686.0,4,0.031686,33.9,16.7,2016,2,4,Friday,0,0.22240527182866557,135
2016-02-06,553,135.0,1.0,27,5,103,31227.0,4,0.031227,29.5,0.0,2016,2,5,Saturday,1,0.244122965641953,135
2016-02-07,423,104.0,0.0,22,4,78,25087.0,4,0.025087,31.9,0.0,2016,2,6,Sunday,1,0.2458628841607565,104
2016-02-08,501,89.0,0.0,21,2,66,56283.0,4,0.056283,31.6,1.1,2016,2,0,Monday,0,0.17764471057884232,89
2016-02-09,571,100.0,0.0,33,5,62,59538.0,4,0.059538,28.5,0.9,2016,2,1,Tuesday,0,0.17513134851138354,100
2016-02-10,537,109.0,3.0,28,7,74,55770.0,4,0.05577,32.1,0.7,2016,2,2,Wednesday,0,0.20297951582867785,109
2016-02-11,622,150.0,1.0,48,6,96,58436.0,4,0.058436,23.5,0.0,2016,2,3,Thursday,0,0.24115755627009647,150
2016-02-12,628,144.0,1.0,35,12,97,63778.0,4,0.063778,18.1,0.0,2016,2,4,Friday,0,0.22929936305732485,144
2016-02-13,480,110.0,0.0,17,3,90,59580.0,4,0.05958,13.9,0.0,2016,2,5,Saturday,1,0.22916666666666666,110
2016-02-14,309,55.0,0.0,9,1,45,49592.0,4,0.049592,6.9,0.0,2016,2,6,Sunday,1,0.1779935275080906,55
2016-02-15,291,65.0,1.0,10,3,52,18510.0,2,0.01851,24.0,6.5,2016,2,0,Monday,0,0.22336769759450173,65
2016-02-16,615,129.0,1.0,43,6,80,27374.0,3,0.027374,46.3,20.1,2016,2,1,Tuesday,0,0.2097560975609756,129
2016-02-17,525,84.0,0.0,25,8,51,28566.0,3,0.028566,34.9,0.0,2016,2,2,Wednesday,0,0.16,84
2016-02-18,592,117.0,0.0,33,4,80,28664.0,3,0.028664,29.5,0.0,2016,2,3,Thursday,0,0.19763513513513514,117
2016-02-19,532,99.0,0.0,23,0,76,11261.0,3,0.011261,28.6,0.5,2016,2,4,Friday,0,0.18609022556390978,99
2016-02-20,555,140.0,2.0,31,3,106,10401.0,3,0.010401,45.7,0.0,2016,2,5,Saturday,1,0.25225225225225223,140
2016-02-21,481,112.0,0.0,32,5,75,8426.0,3,0.008426,44.3,1.0,2016,2,6,Sunday,1,0.23284823284823286,112
2016-02-22,615,103.0,1.0,30,8,65,17676.0,4,0.017676,38.8,1.8,2016,2,0,Monday,0,0.16747967479674797,103
2016-02-23,623,140.0,0.0,56,5,79,17324.0,4,0.017324,35.4,6.2,2016,2,1,Tuesday,0,0.2247191011235955,140
2016-02-24,660,148.0,0.0,63,4,81,17902.0,4,0.017902,46.1,22.8,2016,2,2,Wednesday,0,0.22424242424242424,148
2016-02-25,663,151.0,0.0,35,8,108,19576.0,4,0.019576,47.9,3.9,2016,2,3,Thursday,0,0.2277526395173454,151
2016-02-26,476,116.0,0.0,27,3,86,20601.0,4,0.020601,33.9,0.0,2016,2,4,Friday,0,0.24369747899159663,116
2016-02-27,388,112.0,0.0,19,6,87,14393.0,4,0.014393,31.5,0.0,2016,2,5,Saturday,1,0.28865979381443296,112
2016-02-28,509,117.0,5.0,21,7,89,11728.0,4,0.011728,42.9,0.0,2016,2,6,Sunday,1,0.22986247544204322,117
2016-02-29,616,152.0,1.0,30,9,113,21120.0,3,0.02112,48.7,0.9,2016,2,0,Monday,0,0.24675324675324675,152
2016-03-01,662,122.0,0.0,27,7,88,16325.0,4,0.016325,41.7,0.4,2016,3,1,Tuesday,0,0.18429003021148035,122
2016-03-02,653,127.0,0.0,33,9,85,15706.0,4,0.015706,42.5,4.7,2016,3,2,Wednesday,0,0.19448698315467075,127
2016-03-03,625,121.0,1.0,35,10,76,46354.0,4,0.046354,30.8,0.0,2016,3,3,Thursday,0,0.1936,121
2016-03-04,685,135.0,0.0,33,9,93,64795.0,5,0.064795,32.6,3.5,2016,3,4,Friday,0,0.19708029197080293,135
2016-03-05,601,148.0,0.0,28,11,109,43490.0,4,0.04349,31.9,0.0,2016,3,5,Saturday,1,0.24625623960066556,148
2016-03-06,500,123.0,1.0,24,10,89,39161.0,4,0.039161,34.4,0.0,2016,3,6,Sunday,1,0.246,123
2016-03-07,571,115.0,0.0,23,6,88,49341.0,3,0.049341,41.7,0.0,2016,3,0,Monday,0,0.20140105078809106,117
2016-03-08,632,156.0,0.0,32,8,116,30433.0,4,0.030433,47.0,0.0,2016,3,1,Tuesday,0,0.2468354430379747,156
2016-03-09,660,170.0,0.0,23,22,125,24307.0,4,0.024307,54.9,0.0,2016,3,2,Wednesday,0,0.25757575757575757,170
2016-03-10,629,146.0,1.0,26,16,104,23756.0,3,0.023756,62.6,0.0,2016,3,3,Thursday,0,0.23211446740858505,146
2016-03-11,672,155.0,2.0,39,16,100,50782.0,7,0.050782,55.9,3.4,2016,3,4,Friday,0,0.23065476190476192,155
2016-03-12,625,162.0,0.0,25,7,136,29282.0,4,0.029282,46.8,0.0,2016,3,5,Saturday,1,0.2592,168
2016-03-13,435,111.0,0.0,15,11,86,17333.0,3,0.017333,50.6,0.0,2016,3,6,Sunday,1,0.25517241379310346,112
2016-03-14,640,154.0,0.0,44,10,145,23909.0,3,0.023909,43.9,4.6,2016,3,0,Monday,0,0.240625,199
2016-03-15,608,139.0,1.0,29,11,116,25779.0,3,0.025779,47.0,0.3,2016,3,1,Tuesday,0,0.22861842105263158,156
2016-03-16,629,191.0,0.0,42,12,159,26333.0,3,0.026333,49.6,0.6,2016,3,2,Wednesday,0,0.3036565977742448,213
2016-03-17,612,155.0,0.0,31,10,127,27003.0,3,0.027003,49.7,0.4,2016,3,3,Thursday,0,0.25326797385620914,168
2016-03-18,644,163.0,0.0,28,11,148,47812.0,4,0.047812,48.4,0.0,2016,3,4,Friday,0,0.2531055900621118,187
2016-03-19,540,160.0,1.0,24,9,148,46680.0,3,0.04668,39.8,0.0,2016,3,5,Saturday,1,0.2962962962962963,181
